what,kind,bundleId,bundleVersion,description,time
error,log,,,"PHPCore plugin internal error",1408817887183
error,log,,,"PHPCore plugin internal error",1408817887183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408817899463
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408817899763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408817902073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408817936188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408817937620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408817943940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408817944956
error,log,,,"PHPCore plugin internal error",1408817949486
error,log,,,"PHPCore plugin internal error",1408817949489
error,log,,,"PHPCore plugin internal error",1408817949492
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408817953631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408817956463
error,log,,,"PHPCore plugin internal error",1408817958929
error,log,,,"PHPCore plugin internal error",1408817958932
error,log,,,"PHPCore plugin internal error",1408817958936
error,log,,,"PHPCore plugin internal error",1408817959868
error,log,,,"PHPCore plugin internal error",1408817959872
error,log,,,"PHPCore plugin internal error",1408817959876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408817961130
error,log,,,"PHPCore plugin internal error",1408817963418
error,log,,,"PHPCore plugin internal error",1408817963421
error,log,,,"PHPCore plugin internal error",1408817963425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408817964928
error,log,,,"PHPCore plugin internal error",1408817967030
error,log,,,"PHPCore plugin internal error",1408817967034
error,log,,,"PHPCore plugin internal error",1408817967038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408817968162
error,log,,,"PHPCore plugin internal error",1408817970646
error,log,,,"PHPCore plugin internal error",1408817970650
error,log,,,"PHPCore plugin internal error",1408817970654
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408817973390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408817974240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408817975636
error,log,,,"Syntax Fehler in SQL Befehl SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 't['tes[*]'\nSyntax error in SQL statement SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 't['tes[*]'; SQL statement:\nSELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 't['tes' [42000-117]",1408817976763
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408817978493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408817979548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408817989037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408817999287
error,log,,,"Syntax Fehler in SQL Befehl SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 'pw['TEST[*]'] = """";' \nSyntax error in SQL statement SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 'pw['TEST[*]'] = """";' ; SQL statement:\nSELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 'pw['test'] = """";' [42000-117]",1408817999697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818001317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818003497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818005107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818007017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818009367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818012387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818013587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818015187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818018497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818021987
error,log,,,"PHPCore plugin internal error",1408818030877
error,log,,,"PHPCore plugin internal error",1408818030877
error,log,,,"PHPCore plugin internal error",1408818030877
error,log,,,"PHPCore plugin internal error",1408818033997
error,log,,,"PHPCore plugin internal error",1408818033997
error,log,,,"PHPCore plugin internal error",1408818033997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818036867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818038497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818048177
error,log,,,"PHPCore plugin internal error",1408818052677
error,log,,,"PHPCore plugin internal error",1408818052677
error,log,,,"PHPCore plugin internal error",1408818052677
error,log,,,"PHPCore plugin internal error",1408818054047
error,log,,,"PHPCore plugin internal error",1408818054047
error,log,,,"PHPCore plugin internal error",1408818054047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1408818057217
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1408818057447
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1408818057637
error,log,,,"PHPCore plugin internal error",1408818061668
error,log,,,"PHPCore plugin internal error",1408818061668
error,log,,,"PHPCore plugin internal error",1408818061668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818062348
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818070968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818083308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818085998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818087048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818087768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818094158
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818095228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818100378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818101568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818103538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818107358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818108468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818109888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818110808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818113008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818116488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818124358
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818125818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818126608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818127408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818132018
error,log,,,"PHPCore plugin internal error",1408818146108
error,log,,,"PHPCore plugin internal error",1408818146108
error,log,,,"PHPCore plugin internal error",1408818146108
error,log,,,"PHPCore plugin internal error",1408818149538
error,log,,,"PHPCore plugin internal error",1408818149538
error,log,,,"PHPCore plugin internal error",1408818149548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818150638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818151218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818155318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818160978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818167098
error,log,,,"PHPCore plugin internal error",1408818170038
error,log,,,"PHPCore plugin internal error",1408818170038
error,log,,,"PHPCore plugin internal error",1408818170038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818170688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818171698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818177638
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1408818254458
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1408818254708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818255848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818257798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818260338
error,log,,,"Syntax Fehler in SQL Befehl SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 'ame['LIVE[*]'] = ""' \nSyntax error in SQL statement SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 'ame['LIVE[*]'] = ""' ; SQL statement:\nSELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = 'ame['live'] = ""' [42000-117]",1408818263618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818265688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818269918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408818276008
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818276548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818289658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1408818293978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818297018
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818299708
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818315648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408818334978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818336698
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818338828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818342038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818347018
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1408818361328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818366578
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818366908
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818367238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818369538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818373148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818374198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818374538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818413238
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818415898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818418928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408818433078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818435778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408818444099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408818446559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818451419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818508359
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1408818517529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818527489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818536349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408818540549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818546749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818552709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818553639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818554909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818555759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818570799
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818572029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818590139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818592819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818594969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818599969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818605309
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818624299
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818627619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818649309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818676703
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818685728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408818689326
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818691128
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818692419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818700059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818702988
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818705559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408818709185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818710239
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818712693
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818717050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818718740
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818719450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818724466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818726636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818729520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818736319
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818737542
error,log,,,"Syntax Fehler in SQL Befehl SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = '$name['[*]'\nSyntax error in SQL statement SELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = '$name['[*]'; SQL statement:\nSELECT NAME, PATTERN, CONTROLLER, BUNDLE, ACTION FROM ROUTES WHERE PATH LIKE '/ %' AND NAME = '$name['' [42000-117]",1408818742804
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818745779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818747882
error,log,,,"An exception has thrown while performing a search",1408818748002
error,log,,,"An exception has thrown while performing a search",1408818748012
error,log,,,"An exception has thrown while performing a search",1408818748022
error,log,,,"An exception has thrown while performing a search",1408818748022
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818748922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818750212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818751462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818752342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818758712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818767562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408818770582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818772592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818773982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818778932
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818789042
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818799322
error,log,,,"PHPCore plugin internal error",1408818814152
error,log,,,"PHPCore plugin internal error",1408818814152
error,log,,,"PHPCore plugin internal error",1408818814152
error,log,,,"PHPCore plugin internal error",1408818815092
error,log,,,"PHPCore plugin internal error",1408818815092
error,log,,,"PHPCore plugin internal error",1408818815092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408818823752
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408818825842
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1408818839592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408818841012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818841372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408818849412
