what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830017554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830049188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830054804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408830056669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830057719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830058452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830072167
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830091618
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830095195
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830095724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830138369
error,log,,,"An exception has thrown while performing a search",1408830143689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408830143709
error,log,,,"An exception has thrown while performing a search",1408830143819
error,log,,,"An exception has thrown while performing a search",1408830143859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830144199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830146409
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830148559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830158919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830160509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830201359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830201879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830218429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830258549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830266209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830300529
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830305429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1408830316899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830317419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830328059
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830330959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830346109
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830347759
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830349319
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830349779
error,log,,,"An exception has thrown while performing a search",1408830355849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408830356169
error,log,,,"An exception has thrown while performing a search",1408830356259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830357309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830358729
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830360199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830364059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830367039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830462230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830469230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408830476850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408830480620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408830482350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408830484010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830486060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408830489780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408830490040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408830490310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1408830490690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830496290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830499890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830530540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408830536930
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408830537520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830539640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830541660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830542870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830596830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408830610510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830610940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830620370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408830639820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408830641430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830654280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830656820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830659740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830720290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830729560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830739350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830748710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408830759450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830762950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408830767920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408830770240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830776200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830782880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830785930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830786650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830794630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830801740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830802290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830828930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408830830850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408830834080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830836670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830837220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830895900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408830905930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830906300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830931860
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830934750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830983230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408830985200
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408830992460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831028060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831031901
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408831035211
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408831035581
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408831036201
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408831058331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831059741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831062901
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408831065141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831067041
error,log,,,"An exception has thrown while performing a search",1408831074711
error,log,,,"An exception has thrown while performing a search",1408831074721
error,log,,,"An exception has thrown while performing a search",1408831074751
error,log,,,"An exception has thrown while performing a search",1408831074751
error,log,,,"An exception has thrown while performing a search",1408831074761
error,log,,,"An exception has thrown while performing a search",1408831074771
error,log,,,"An exception has thrown while performing a search",1408831074781
error,log,,,"An exception has thrown while performing a search",1408831074791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831074871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831078241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831087241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831089901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831092552
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408831094012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831096782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831098512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831100002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831100492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831108862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831119062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831122952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831144902
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408831149052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831164792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831166502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408831179002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831193402
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408831195962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831202612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831209142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831219012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831227132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831239662
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408831246782
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408831248412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831256332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831256632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831256962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831257212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831257502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831257802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831258052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408831260822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831265282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831269382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408831271852
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408831273192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831284262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831306172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831307422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831319402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831321302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831323582
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408831332812
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408831341722
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408831342482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408831343902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831351312
error,log,,,"An exception has thrown while performing a search",1408831351502
error,log,,,"An exception has thrown while performing a search",1408831351522
error,log,,,"An exception has thrown while performing a search",1408831351532
error,log,,,"An exception has thrown while performing a search",1408831351532
error,log,,,"An exception has thrown while performing a search",1408831351542
error,log,,,"An exception has thrown while performing a search",1408831351552
error,log,,,"An exception has thrown while performing a search",1408831351562
error,log,,,"An exception has thrown while performing a search",1408831351852
error,log,,,"An exception has thrown while performing a search",1408831351862
error,log,,,"An exception has thrown while performing a search",1408831351882
error,log,,,"An exception has thrown while performing a search",1408831351882
error,log,,,"An exception has thrown while performing a search",1408831351892
error,log,,,"An exception has thrown while performing a search",1408831351892
error,log,,,"An exception has thrown while performing a search",1408831351902
error,log,,,"An exception has thrown while performing a search",1408831351912
error,log,,,"An exception has thrown while performing a search",1408831351922
error,log,,,"An exception has thrown while performing a search",1408831351932
error,log,,,"An exception has thrown while performing a search",1408831351932
error,log,,,"An exception has thrown while performing a search",1408831351942
error,log,,,"An exception has thrown while performing a search",1408831351952
error,log,,,"An exception has thrown while performing a search",1408831351962
error,log,,,"An exception has thrown while performing a search",1408831351972
error,log,,,"An exception has thrown while performing a search",1408831352022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408831352032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831365002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831373722
error,log,,,"An exception has thrown while performing a search",1408831381442
error,log,,,"An exception has thrown while performing a search",1408831381452
error,log,,,"An exception has thrown while performing a search",1408831381452
error,log,,,"An exception has thrown while performing a search",1408831381462
error,log,,,"An exception has thrown while performing a search",1408831381472
error,log,,,"An exception has thrown while performing a search",1408831381482
error,log,,,"An exception has thrown while performing a search",1408831381492
error,log,,,"An exception has thrown while performing a search",1408831381492
error,log,,,"An exception has thrown while performing a search",1408831381502
error,log,,,"An exception has thrown while performing a search",1408831381512
error,log,,,"An exception has thrown while performing a search",1408831381532
error,log,,,"An exception has thrown while performing a search",1408831381552
error,log,,,"An exception has thrown while performing a search",1408831381552
error,log,,,"An exception has thrown while performing a search",1408831381552
error,log,,,"An exception has thrown while performing a search",1408831381562
error,log,,,"An exception has thrown while performing a search",1408831381572
error,log,,,"An exception has thrown while performing a search",1408831381582
error,log,,,"An exception has thrown while performing a search",1408831381582
error,log,,,"An exception has thrown while performing a search",1408831381592
error,log,,,"An exception has thrown while performing a search",1408831381602
error,log,,,"An exception has thrown while performing a search",1408831381612
error,log,,,"An exception has thrown while performing a search",1408831381612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408831381722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408831383942
error,log,,,"An exception has thrown while performing a search",1408831391342
error,log,,,"An exception has thrown while performing a search",1408831391352
error,log,,,"An exception has thrown while performing a search",1408831391362
error,log,,,"An exception has thrown while performing a search",1408831391372
